0,4.5,7,0.00813722,1211.07,354.933,0
3,4.5,7,0.0255523,1413.3,340.029,0
6,4.5,7,0.114089,1508.03,279.329,0
8,4.5,7,0.00552362,1244.22,354.356,0
14,4.5,7,2.50719,1663.02,344.583,0
16,4.5,7,0.0514051,1441.5,279.395,0
26,4.5,7,0.000154648,972.701,293.126,0
25,4.5,7,0.664959,1791.57,389.524,0
29,4.5,7,0.906874,1776.31,373.639,0
31,4.5,7,0.019795,1602.58,340.923,0
13,4.5,7,53.6095,975.533,276.8,0
34,4.5,7,0.0830653,1528.71,412.852,0
35,4.5,7,0.0091084,1471.91,310.509,0
40,4.5,7,0.00957717,1033.95,301.347,0
44,4.5,7,0.0244924,1482.1,290.723,0
1,4.5,7,180,1646.85,360.384,0
2,4.5,7,180.001,1796,455.818,0
48,4.5,7,0.00187579,1446.55,348.569,0
4,4.5,7,180.002,1603.51,391.552,0
49,4.5,7,0.00294,1481.71,344.393,0
5,4.5,7,180.018,1804.09,445.215,0
7,4.5,7,180.001,1643.09,385.125,0
10,4.5,7,180,1917.9,426.889,0
9,4.5,7,180.003,1158.54,257.976,0
11,4.5,7,180.001,1624.82,385.313,0
12,4.5,7,180,1925.32,370.475,0
15,4.5,7,180.01,1516.31,335.251,0
17,4.5,7,180.001,2115,405.71,0
18,4.5,7,180.001,1332.73,341.099,0
19,4.5,7,180,1909.41,407.745,0
20,4.5,7,180,1506.37,352.586,0
21,4.5,7,180,1802.11,325.843,0
22,4.5,7,180.001,1448.6,311.577,0
42,4.5,7,111.84,1898.45,383.825,0
23,4.5,7,180,1527.96,309.865,0
24,4.5,7,180.001,1623.98,317.583,0
27,4.5,7,180,1455.73,319.762,0
28,4.5,7,180.001,1449.7,321.735,0
30,4.5,7,180.001,1796.1,356.287,0
32,4.5,7,180.001,1805.65,403.494,0
33,4.5,7,180,1267.68,316.445,0
36,4.5,7,180,1812.06,333.996,0
37,4.5,7,180.001,2000.8,345.217,0
38,4.5,7,180,1090.76,372.963,0
39,4.5,7,180.001,1931.05,359.061,0
41,4.5,7,180,2094.62,394.34,0
43,4.5,7,180.002,1513.74,340.477,0
46,4.5,7,180.008,1321.44,294.816,0
45,4.5,7,180.034,1412.29,314.289,0
47,4.5,7,180.001,1497.12,390.032,0
